date,employeeid,gender,age,ethnicgroup,fp,termdate,isnnewhire,bu,hiredate,paytypeid,termreason,agegroupid,tenuredays,tenuremonths,badhire
2023-12-31,2249,2,52,W,F,,0,IT 2,2023-07-13,2,,4,170,5,0
2023-12-31,2250,1,58,W,P,,0,Operations 2,2023-02-27,1,,5,306,10,0
2023-12-31,2251,1,40,W,F,,1,Sales 4,2023-11-06,3,,3,54,1,0
2023-12-31,2252,1,33,O,F,,0,Marketing 4,2022-01-01,5,,2,728,23,0
2023-12-31,2253,2,40,B,T,2023-04-24,0,HR,2023-02-18,2,1,3,64,2,1
2023-12-31,2254,1,45,B,F,,1,R&D,2023-10-15,5,,4,76,2,0
2023-12-31,2255,1,47,B,F,,0,Marketing 4,2023-09-14,3,,4,107,3,0
2023-12-31,2256,1,51,H,I,,0,IT,2022-03-18,2,,4,652,21,0
2023-12-31,2257,2,31,W,T,,0,Legal 2,2022-09-11,2,,2,475,15,0
2023-12-31,2258,1,36,A,F,,0,Sales 3,2021-06-11,3,,3,932,30,0
2023-12-31,2259,2,36,O,F,,0,Operations 2,2022-12-25,1,,3,370,12,0
2023-12-31,2260,1,43,W,F,,0,Legal 2,2022-07-07,2,,3,541,17,0
2023-12-31,2261,1,42,A,F,,1,Marketing 4,2023-12-04,2,,3,26,0,0
2023-12-31,2262,1,27,W,C,,0,Sales 3,2022-05-16,2,,2,593,19,0
2023-12-31,2263,1,33,H,F,2023-12-31,1,Marketing 2,2023-12-07,2,6,2,23,0,1
2023-12-31,2264,3,33,W,F,,0,IT 3,2022-02-01,5,,2,697,22,0
2023-12-31,2265,1,38,W,P,,0,IT,2021-08-31,5,,3,851,27,0
2023-12-31,2266,2,37,A,F,2023-03-01,0,Sales 4,2023-02-05,2,9,3,23,0,1
2023-12-31,2267,2,32,W,T,,0,IT,2023-06-22,2,,2,191,6,0
2023-12-31,2268,1,45,H,P,2023-11-15,0,HR,2023-09-16,2,1,4,59,1,1
2023-12-31,2269,1,40,H,I,,0,HR,2022-03-05,2,,3,665,21,0
2023-12-31,2270,2,52,W,F,,0,Legal 3,2022-06-10,2,,4,568,18,0
2023-12-31,2271,2,39,A,F,,0,Customer Support,2022-04-12,1,,3,627,20,0
2023-12-31,2272,2,35,B,F,,0,Operations 3,2019-03-02,1,,3,1764,57,0
2023-12-31,2273,2,38,H,T,2023-04-20,0,Finance,2023-03-10,2,5,3,40,1,1
2023-12-31,2274,2,29,H,C,,0,Operations 3,2018-01-01,4,,2,2190,71,0
2023-12-31,2275,2,35,W,P,,0,Customer Support 2,2022-07-18,1,,3,530,17,0
2023-12-31,2276,2,32,W,F,,0,Marketing 2,2023-03-22,4,,2,283,9,0
2023-12-31,2277,2,47,B,F,,0,Marketing 2,2023-08-22,2,,4,130,4,0
2023-12-31,2278,2,33,W,F,,0,Sales 3,2022-09-06,2,,2,480,15,0
2023-12-31,2279,2,28,B,C,,0,Sales 4,2021-09-26,5,,2,825,27,0
2023-12-31,2280,2,35,B,F,,0,IT 2,2023-02-27,2,,3,306,10,0
2023-12-31,2281,2,38,W,C,,0,Sales,2018-05-02,3,,3,2068,67,0
2023-12-31,2282,2,35,W,C,,0,IT 4,2022-04-21,2,,3,618,20,0
2023-12-31,2283,2,31,W,C,,0,R&D,2022-11-27,1,,2,398,13,0
2023-12-31,2284,2,41,W,P,,0,IT 3,2022-06-30,2,,3,548,18,0
2023-12-31,2285,1,51,W,F,,0,IT 3,2023-01-22,2,,4,342,11,0
2023-12-31,2286,1,44,W,F,2020-03-24,0,HR,2019-07-29,3,6,3,239,7,0
2023-12-31,2287,1,41,A,F,,0,IT 3,2022-06-12,2,,3,566,18,0
2023-12-31,2288,1,22,H,F,,0,IT 3,2022-01-28,1,,1,701,23,0
2023-12-31,2289,2,39,A,F,,0,IT 4,2022-08-16,3,,3,501,16,0
2023-12-31,2290,3,28,A,T,,0,Sales,2022-11-04,4,,2,421,13,0
2023-12-31,2291,2,30,W,C,,0,Sales,2022-01-01,2,,2,728,23,0
2023-12-31,2292,2,32,H,F,,0,IT,2023-09-24,2,,2,97,3,0
2023-12-31,2293,2,43,B,F,,0,IT,2023-05-17,4,,3,227,7,0
2023-12-31,2294,1,30,H,F,,0,Legal,2023-08-02,1,,2,150,4,0
2023-12-31,2295,3,30,W,P,,0,Sales 2,2022-01-22,3,,2,707,23,0
2023-12-31,2296,2,54,W,F,,0,Marketing,2022-11-13,2,,4,412,13,0
2023-12-31,2297,2,59,H,F,,0,IT 2,2023-02-04,2,,5,329,10,0
2023-12-31,2298,1,31,B,P,,0,Customer Support 3,2022-12-16,1,,2,379,12,0
2023-12-31,2299,1,41,O,F,2023-08-18,0,Customer Support 2,2023-06-13,2,10,3,65,2,1
2023-12-31,2300,2,30,W,C,,0,Sales 4,2022-12-17,2,,2,378,12,0
2023-12-31,2301,2,25,A,I,,0,Customer Support 3,2022-11-10,2,,2,415,13,0
2023-12-31,2302,1,46,W,P,,0,Operations 3,2021-08-21,1,,4,861,28,0
2023-12-31,2303,2,41,H,P,,0,Marketing,2022-04-10,1,,3,629,20,0
2023-12-31,2304,2,37,W,I,2022-04-02,0,IT,2021-11-08,2,7,3,145,4,0
2023-12-31,2305,2,50,B,F,,0,Operations 2,2023-09-24,1,,4,97,3,0
2023-12-31,2306,2,31,A,F,2023-09-06,0,Customer Support,2023-07-22,1,1,2,45,1,1
2023-12-31,2307,1,36,H,F,,0,IT,2022-01-30,4,,3,699,22,0
2023-12-31,2308,1,40,W,T,,1,Legal,2023-11-11,1,,3,49,1,0
2023-12-31,2309,1,26,W,F,,0,IT 4,2022-03-30,2,,2,640,21,0
2023-12-31,2310,1,27,O,T,,0,Operations 3,2022-07-21,1,,2,527,17,0
2023-12-31,2311,1,42,A,F,,0,Sales,2022-01-17,4,,3,712,23,0
2023-12-31,2312,2,40,A,F,,0,Sales,2023-02-11,1,,3,322,10,0
2023-12-31,2313,1,27,W,T,,0,Sales 4,2023-05-25,2,,2,219,7,0
2023-12-31,2314,2,34,H,F,,0,Executive 4,2023-08-18,2,,2,134,4,0
2023-12-31,2315,2,33,H,F,2021-11-07,0,Customer Support 2,2021-06-10,2,5,2,149,4,0
2023-12-31,2316,2,41,A,C,,0,IT 4,2022-08-14,2,,3,503,16,0
2023-12-31,2317,2,64,W,F,2019-08-17,0,Legal 2,2019-04-21,3,9,5,117,3,0
2023-12-31,2318,1,41,H,P,,0,IT 4,2023-09-02,2,,3,119,3,0
2023-12-31,2319,1,43,A,C,2022-10-31,0,Customer Support 3,2022-09-07,5,1,3,54,1,1
2023-12-31,2320,2,24,H,F,2023-05-02,0,Sales 2,2022-08-12,2,9,1,263,8,0
2023-12-31,2321,2,39,B,F,,0,IT 4,2023-08-07,2,,3,145,4,0
2023-12-31,2322,1,52,W,F,,0,IT 3,2023-05-25,5,,4,219,7,0
2023-12-31,2323,2,59,B,F,,0,Customer Support 3,2023-02-28,2,,5,305,10,0
2023-12-31,2324,1,45,H,F,2023-02-23,0,Finance,2022-11-14,2,4,4,101,3,0
2023-12-31,2325,3,38,W,C,2022-12-27,0,IT 2,2022-12-25,2,1,3,2,0,1
2023-12-31,2326,1,31,A,F,,0,Sales 3,2021-03-04,2,,2,1031,33,0
2023-12-31,2327,1,45,W,F,2021-08-30,0,Operations 2,2021-08-24,5,1,4,5,0,1
2023-12-31,2328,2,30,A,T,,0,Sales 2,2022-03-31,3,,2,639,20,0
2023-12-31,2329,3,20,A,F,,0,IT,2022-05-26,2,,1,583,19,0
2023-12-31,2330,2,26,H,F,,0,IT 3,2023-01-23,2,,2,341,11,0
2023-12-31,2331,1,20,O,F,,0,R&D,2023-05-11,2,,1,233,7,0
2023-12-31,2332,2,41,H,F,,0,HR,2023-09-07,2,,3,114,3,0
2023-12-31,2333,2,65,B,P,,1,IT 2,2023-10-29,2,,5,62,2,0
2023-12-31,2334,1,39,A,P,,0,Marketing 3,2023-06-26,1,,3,187,6,0
2023-12-31,2335,1,45,W,F,,0,Sales 2,2022-03-03,2,,4,667,21,0
2023-12-31,2336,1,37,W,F,,0,Operations 2,2023-09-29,1,,3,92,3,0
2023-12-31,2337,1,20,W,F,2023-12-31,1,Finance,2023-10-29,2,9,1,62,2,1
2023-12-31,2338,2,56,B,F,2021-10-16,0,IT 2,2021-03-23,1,4,5,207,6,0
2023-12-31,2339,2,30,W,F,2021-09-21,0,Sales 2,2021-08-17,3,6,2,34,1,1
2023-12-31,2340,2,40,A,F,,0,Legal 2,2022-12-23,3,,3,372,12,0
2023-12-31,2341,2,31,W,F,,0,Sales 4,2019-04-03,2,,2,1732,56,0
2023-12-31,2342,1,35,H,F,,0,Customer Support,2021-11-15,1,,3,775,25,0
2023-12-31,2343,1,38,A,F,,0,IT 4,2022-10-08,2,,3,448,14,0
2023-12-31,2344,1,45,H,F,,0,Sales,2021-08-07,3,,4,875,28,0
2023-12-31,2345,1,37,W,F,,0,R&D,2023-01-26,2,,3,338,11,0
2023-12-31,2346,2,63,H,F,2022-10-20,0,Sales 2,2022-08-01,2,7,5,80,2,1
2023-12-31,2347,2,51,B,I,,0,Legal 2,2021-01-31,2,,4,1063,34,0
2023-12-31,2348,2,27,W,F,2023-06-13,0,IT,2023-04-08,2,4,2,65,2,1
2023-12-31,2349,2,20,W,F,,0,Operations 2,2023-01-12,1,,1,352,11,0
2023-12-31,2350,2,45,W,C,,0,IT,2022-06-04,3,,4,574,18,0
2023-12-31,2351,1,35,W,F,,0,IT 2,2023-03-30,2,,3,275,9,0
2023-12-31,2352,2,49,H,F,2023-12-31,0,IT 4,2023-06-03,2,1,4,210,6,0
2023-12-31,2353,2,33,A,F,2023-12-31,0,IT 2,2023-07-03,2,9,2,180,5,0
2023-12-31,2354,2,56,W,F,,0,Sales 2,2021-08-18,2,,5,864,28,0
2023-12-31,2355,1,26,W,P,,0,Customer Support 3,2022-03-12,2,,2,658,21,0
2023-12-31,2356,2,32,B,F,,0,Operations,2022-08-03,2,,2,514,16,0
2023-12-31,2357,1,42,H,F,,0,Operations 2,2022-04-08,1,,3,631,20,0
2023-12-31,2358,1,37,W,F,2022-03-10,0,HR,2021-10-24,4,4,3,136,4,0
2023-12-31,2359,2,27,H,C,2021-11-21,0,Finance,2021-11-15,3,5,2,5,0,1
2023-12-31,2360,2,55,W,F,,0,R&D,2023-09-19,2,,5,102,3,0
2023-12-31,2361,2,24,W,F,2023-10-06,0,Sales,2022-09-18,3,4,1,382,12,0
2023-12-31,2362,1,27,O,F,2023-12-31,1,Operations 2,2023-11-27,2,8,2,33,1,1
2023-12-31,2363,2,52,W,F,,0,Marketing,2021-12-25,5,,4,735,24,0
2023-12-31,2364,1,19,A,F,2023-11-21,0,R&D,2023-07-21,2,1,1,123,4,0
2023-12-31,2365,2,34,W,P,,0,R&D,2023-09-06,2,,2,115,3,0
2023-12-31,2366,1,50,W,P,,0,Customer Support 2,2023-08-19,4,,4,133,4,0
2023-12-31,2367,2,28,W,F,,0,Sales 2,2022-08-24,5,,2,493,16,0
2023-12-31,2368,1,40,B,P,2020-12-02,0,Legal 2,2020-04-26,1,6,3,219,7,0
2023-12-31,2369,1,32,W,F,,0,Marketing 2,2023-06-03,2,,2,210,6,0
2023-12-31,2370,2,38,W,F,,0,Sales 2,2023-07-21,1,,3,162,5,0
2023-12-31,2371,1,53,T,F,,0,IT 4,2022-10-07,1,,4,449,14,0
2023-12-31,2372,1,57,A,C,,1,IT,2023-10-28,2,,5,63,2,0
2023-12-31,2373,2,22,W,F,2021-12-15,0,Marketing 2,2021-11-11,2,2,1,33,1,1
2023-12-31,2374,1,48,O,P,,0,IT,2023-07-08,3,,4,175,5,0
2023-12-31,2375,1,39,W,I,2023-12-31,1,Finance,2023-12-24,5,1,3,6,0,1
2023-12-31,2376,2,34,O,F,2022-06-21,0,IT 2,2022-05-12,2,7,2,39,1,1
2023-12-31,2377,2,38,W,I,,0,Sales 2,2021-03-23,3,,3,1012,33,0
2023-12-31,2378,1,27,T,F,,1,Legal,2023-10-26,2,,2,65,2,0
2023-12-31,2379,1,57,W,F,,1,IT 3,2023-12-25,4,,5,5,0,0
2023-12-31,2380,1,32,O,P,,0,IT 4,2023-09-03,2,,2,118,3,0
2023-12-31,2381,2,25,H,P,,1,IT 2,2023-11-10,2,,2,50,1,0
2023-12-31,2382,1,44,A,F,,0,IT 2,2023-06-21,4,,3,192,6,0
2023-12-31,2383,1,44,T,C,,0,Customer Support 2,2023-08-26,2,,3,126,4,0
2023-12-31,2384,2,61,A,F,2021-04-02,0,Finance,2020-01-29,2,12,5,428,14,0
2023-12-31,2385,1,28,H,F,,0,Operations 3,2023-07-31,1,,2,152,4,0
2023-12-31,2386,2,40,W,C,,0,IT,2023-02-26,2,,3,307,10,0
2023-12-31,2387,2,25,A,P,,0,Legal 3,2023-09-23,2,,2,98,3,0
2023-12-31,2388,2,44,H,F,,0,Marketing 2,2022-10-19,3,,3,437,14,0
2023-12-31,2389,2,40,B,F,,0,Legal 3,2023-06-11,2,,3,202,6,0
2023-12-31,2390,1,35,W,C,,1,Operations 2,2023-11-19,2,,3,41,1,0
2023-12-31,2391,1,58,H,P,2023-03-19,0,Customer Support 3,2022-09-10,1,2,5,190,6,0
2023-12-31,2392,2,45,A,F,,0,Sales 4,2022-10-20,1,,4,436,14,0
2023-12-31,2393,1,35,A,C,,0,IT,2023-02-10,2,,3,323,10,0
2023-12-31,2394,2,56,A,T,,1,Customer Support,2023-12-04,2,,5,26,0,0
2023-12-31,2395,1,62,O,P,2023-02-23,0,Customer Support 3,2022-09-06,2,8,5,169,5,0
2023-12-31,2396,1,56,H,F,,0,IT 3,2023-04-19,1,,5,255,8,0
2023-12-31,2397,1,36,W,F,,0,Legal,2023-07-19,2,,3,164,5,0
2023-12-31,2398,1,48,A,C,2023-12-31,0,Sales 2,2023-08-17,3,12,4,135,4,0
2023-12-31,2399,1,31,A,F,,0,Sales 3,2022-06-28,5,,2,550,18,0
2023-12-31,2400,1,37,W,C,2023-08-17,0,Marketing 4,2023-08-02,2,1,3,15,0,1
2023-12-31,2401,2,39,W,C,,0,Customer Support,2022-07-15,5,,3,533,17,0
2023-12-31,2402,1,22,W,F,2023-12-22,0,IT 4,2023-06-23,2,9,1,182,5,0
2023-12-31,2403,1,33,B,F,,0,Sales,2023-01-28,4,,2,336,11,0
2023-12-31,2404,1,25,B,C,,0,IT,2023-05-12,2,,2,232,7,0
2023-12-31,2405,1,49,W,F,,0,Legal 3,2023-07-24,2,,4,159,5,0
2023-12-31,2406,1,22,W,F,2023-12-31,1,IT 4,2023-10-29,4,10,1,62,2,1
2023-12-31,2407,1,28,H,F,,0,Sales 4,2019-09-26,5,,2,1556,51,0
2023-12-31,2408,2,48,W,F,,0,Finance,2022-12-23,1,,4,372,12,0
2023-12-31,2409,1,23,A,F,2022-10-16,0,IT 2,2021-07-27,2,6,1,446,14,0
2023-12-31,2410,2,34,H,C,,0,IT 4,2022-06-10,2,,2,568,18,0
2023-12-31,2411,2,36,W,F,,0,Legal 2,2023-09-13,2,,3,108,3,0
2023-12-31,2412,2,61,A,F,,0,Customer Support,2023-07-09,2,,5,174,5,0
2023-12-31,2413,1,63,H,F,2023-12-31,0,Customer Support 2,2023-01-08,1,6,5,356,11,0
2023-12-31,2414,1,51,W,F,2022-05-03,0,Sales 2,2022-01-17,5,2,4,106,3,0
2023-12-31,2415,2,32,W,T,,0,Sales,2022-03-18,3,,2,652,21,0
2023-12-31,2416,1,37,B,F,,0,Operations,2023-10-01,1,,3,90,2,0
2023-12-31,2417,2,64,H,F,2023-12-31,0,IT 2,2023-01-30,1,5,5,334,10,0
2023-12-31,2418,1,53,A,C,,1,Sales,2023-10-07,4,,4,84,2,0
2023-12-31,2419,2,34,W,C,,0,Customer Support,2022-02-01,1,,2,697,22,0
2023-12-31,2420,1,49,W,F,2023-05-31,0,Marketing 3,2023-05-09,2,2,4,21,0,1
2023-12-31,2421,1,25,H,F,2023-12-31,0,Sales 2,2023-08-08,3,11,2,144,4,0
2023-12-31,2422,2,37,W,F,,1,Customer Support 3,2023-11-23,2,,3,37,1,0
2023-12-31,2423,1,34,B,P,,0,HR,2023-05-13,5,,2,231,7,0
2023-12-31,2424,2,32,H,F,2023-12-31,0,Sales,2023-01-18,5,8,2,346,11,0
2023-12-31,2425,1,36,W,F,2023-05-11,0,IT 2,2023-04-26,1,2,3,14,0,1
2023-12-31,2426,1,34,H,F,,0,Sales 4,2023-04-07,1,,2,267,8,0
2023-12-31,2427,1,31,W,F,2023-02-28,0,Legal 2,2022-09-26,5,2,2,155,5,0
2023-12-31,2428,2,45,W,F,,0,IT 3,2023-09-15,2,,4,106,3,0
2023-12-31,2429,2,39,W,F,,0,Marketing 3,2023-03-21,1,,3,284,9,0
2023-12-31,2430,1,19,W,P,,0,IT 4,2023-02-08,2,,1,325,10,0
2023-12-31,2431,2,60,H,F,,0,Sales 3,2023-01-19,3,,5,345,11,0
2023-12-31,2432,1,43,W,F,,0,IT 3,2023-07-19,2,,3,164,5,0
2023-12-31,2433,2,29,B,F,,1,Legal 3,2023-11-12,3,,2,48,1,0
2023-12-31,2434,2,27,W,F,,1,Legal,2023-10-15,2,,2,76,2,0
2023-12-31,2435,4,52,W,F,,0,IT 3,2020-12-03,2,,4,1122,36,0
2023-12-31,2436,2,25,A,C,,0,Sales 4,2019-06-14,3,,2,1660,54,0
2023-12-31,2437,1,33,H,F,,0,Sales,2023-08-11,3,,2,141,4,0
2023-12-31,2438,2,25,B,C,,1,IT 4,2023-10-05,1,,2,86,2,0
2023-12-31,2439,2,50,W,P,2023-09-01,0,IT 3,2023-06-28,4,1,4,64,2,1
2023-12-31,2440,1,28,W,F,,0,Sales,2023-08-30,3,,2,122,4,0
2023-12-31,2441,1,36,A,F,,0,Marketing 4,2023-09-05,2,,3,116,3,0
2023-12-31,2442,1,28,W,F,,0,Sales,2023-08-23,3,,2,129,4,0
2023-12-31,2443,3,42,B,F,,0,IT 3,2020-08-27,4,,3,1220,40,0
2023-12-31,2444,2,29,H,F,2019-02-12,0,Legal 3,2018-01-01,2,1,2,407,13,0
2023-12-31,2445,1,34,W,F,,0,Sales 4,2023-05-12,3,,2,232,7,0
2023-12-31,2446,4,33,W,F,2023-10-08,0,HR,2023-03-28,3,2,2,193,6,0
2023-12-31,2447,1,56,A,F,2023-09-28,0,Sales 4,2023-05-25,1,7,5,126,4,0
2023-12-31,2448,2,18,W,F,2020-03-20,0,Sales 2,2019-08-24,3,2,1,208,6,0
2023-12-31,2449,2,22,B,P,,0,Executive,2022-08-24,5,,1,493,16,0
2023-12-31,2450,2,32,A,F,,0,Sales 4,2022-03-06,3,,2,664,21,0
2023-12-31,2451,1,65,W,T,,0,Legal 2,2021-04-15,2,,5,989,32,0
2023-12-31,2452,2,29,H,P,2022-04-30,0,Sales 4,2020-10-20,3,2,2,557,18,0
2023-12-31,2453,3,25,B,P,,0,Customer Support 2,2023-07-13,2,,2,170,5,0
2023-12-31,2454,1,62,B,F,2023-12-31,0,Sales,2023-09-02,4,3,5,119,3,0
2023-12-31,2455,4,59,H,F,2023-12-31,1,Sales 3,2023-12-18,3,2,5,12,0,1
2023-12-31,2456,4,44,B,P,2023-08-10,0,Legal,2022-10-18,2,3,3,295,9,0
2023-12-31,2457,1,31,W,F,2022-02-14,0,Legal 3,2021-12-26,5,1,2,50,1,1
2023-12-31,2458,2,36,W,F,,0,Marketing 4,2023-03-12,1,,3,293,9,0
2023-12-31,2459,2,28,W,F,,0,R&D,2022-08-09,2,,2,508,16,0
2023-12-31,2460,1,29,W,F,,0,R&D,2022-02-10,2,,2,688,22,0
2023-12-31,2461,1,36,H,F,,0,Executive,2022-03-04,5,,3,666,21,0
2023-12-31,2462,2,27,B,F,,0,HR,2023-06-10,2,,2,203,6,0
2023-12-31,2463,1,64,H,T,,0,Sales 2,2022-09-10,2,,5,476,15,0
2023-12-31,2464,1,51,B,P,,0,IT 3,2022-11-13,2,,4,412,13,0
2023-12-31,2465,1,35,B,P,2021-06-24,0,Legal,2021-06-06,2,6,3,17,0,1
2023-12-31,2466,2,46,T,F,2023-10-18,0,Executive,2022-12-29,2,4,4,293,9,0
2023-12-31,2467,1,26,W,F,,0,Marketing 2,2020-07-11,2,,2,1267,41,0
2023-12-31,2468,1,45,W,P,,0,Sales 3,2023-08-08,3,,4,144,4,0
2023-12-31,2469,2,36,H,F,,0,Marketing,2023-05-21,2,,3,223,7,0
2023-12-31,2470,1,59,W,F,2023-08-26,0,Operations,2023-07-18,4,3,5,39,1,1
2023-12-31,2471,2,37,W,F,2023-12-31,1,Operations 3,2023-12-29,1,4,3,1,0,1
2023-12-31,2472,2,28,A,F,,0,Sales 4,2021-07-28,5,,2,885,29,0
2023-12-31,2473,1,19,W,F,2023-12-31,0,Operations 2,2023-05-07,1,5,1,237,7,0
2023-12-31,2474,2,46,B,P,,0,Sales 3,2022-07-20,3,,4,528,17,0
2023-12-31,2475,1,33,W,F,,0,Sales 2,2022-01-29,1,,2,700,22,0
2023-12-31,2476,1,36,W,F,,0,Finance,2022-10-05,1,,3,451,14,0
2023-12-31,2477,1,43,W,P,,0,Sales 4,2022-05-22,2,,3,587,19,0
2023-12-31,2478,1,48,O,F,2023-06-25,0,Marketing 2,2023-05-02,3,10,4,53,1,1
2023-12-31,2479,2,29,O,F,,0,Sales 3,2023-04-24,5,,2,250,8,0
2023-12-31,2480,2,47,A,P,,0,Legal 3,2023-04-25,2,,4,249,8,0
2023-12-31,2481,3,54,W,F,,0,Operations 3,2022-02-24,1,,4,674,22,0
2023-12-31,2482,1,31,B,F,,0,IT 2,2023-09-28,3,,2,93,3,0
2023-12-31,2483,1,27,W,F,,0,Executive 2,2022-01-10,2,,2,719,23,0
2023-12-31,2484,1,58,W,C,2023-12-31,0,Marketing 3,2023-09-19,2,8,5,102,3,0
2023-12-31,2485,1,28,B,F,,0,R&D,2023-07-27,2,,2,156,5,0
2023-12-31,2486,1,26,B,C,2023-07-15,0,Sales 3,2020-09-15,2,6,2,1033,33,0
2023-12-31,2487,1,41,W,C,,0,Operations 3,2022-11-07,1,,3,418,13,0
2023-12-31,2488,1,45,H,P,2020-12-17,0,Customer Support 2,2019-09-21,2,7,4,452,14,0
2023-12-31,2489,1,20,H,F,,0,Legal,2021-09-19,2,,1,832,27,0
2023-12-31,2490,1,41,B,P,,0,IT,2023-04-15,2,,3,259,8,0
2023-12-31,2491,1,29,A,P,2023-12-31,1,Sales 4,2023-10-09,2,3,2,82,2,1
2023-12-31,2492,2,34,W,F,2023-12-31,0,Customer Support 3,2023-06-13,2,1,2,200,6,0
2023-12-31,2493,2,25,A,F,,0,IT 2,2023-03-31,2,,2,274,9,0
2023-12-31,2494,2,18,W,F,,0,Sales 2,2021-10-26,2,,1,795,26,0
2023-12-31,2495,2,39,B,F,,0,Sales,2023-09-07,2,,3,114,3,0
2023-12-31,2496,2,38,A,F,,1,Legal,2023-12-23,2,,3,7,0,0
2023-12-31,2497,2,28,W,P,,1,Marketing 3,2023-10-28,1,,2,63,2,0
2023-12-31,2498,1,37,B,P,,0,Sales 4,2023-09-03,3,,3,118,3,0
2023-12-31,2499,1,57,H,P,,0,Customer Support 2,2022-11-28,2,,5,397,13,0
2023-12-31,2500,1,64,W,T,,0,IT 3,2021-11-05,1,,5,785,25,0
2023-12-31,2501,1,28,W,F,,0,Sales 4,2022-03-03,2,,2,667,21,0
2023-12-31,2502,2,59,H,I,,0,Legal 2,2022-01-21,2,,5,708,23,0
2023-12-31,2503,2,22,W,T,,0,Operations 3,2022-01-16,4,,1,713,23,0
2023-12-31,2504,1,34,A,F,,1,IT,2023-11-03,4,,2,57,1,0
2023-12-31,2505,2,49,W,C,,0,IT 4,2018-01-01,5,,4,2190,71,0
2023-12-31,2506,1,48,W,F,,0,Sales 3,2023-06-13,4,,4,200,6,0
2023-12-31,2507,2,31,H,P,,1,IT 4,2023-11-23,2,,2,37,1,0
2023-12-31,2508,1,65,W,C,,1,IT,2023-10-19,2,,5,72,2,0
2023-12-31,2509,1,50,W,F,,1,IT 2,2023-10-25,2,,4,66,2,0
2023-12-31,2510,2,57,H,F,,0,IT 2,2021-05-21,2,,5,953,31,0
2023-12-31,2511,2,52,W,P,,1,Sales 3,2023-11-17,3,,4,43,1,0
2023-12-31,2512,1,19,W,P,,0,IT 3,2023-08-21,2,,1,131,4,0
2023-12-31,2513,1,35,A,F,,0,Customer Support,2021-10-10,1,,3,811,26,0
2023-12-31,2514,2,47,W,F,,0,Marketing 4,2021-05-18,1,,4,956,31,0
2023-12-31,2515,1,28,W,F,,0,Marketing,2020-09-09,1,,2,1207,39,0
2023-12-31,2516,1,54,W,F,,0,Customer Support 2,2020-03-13,2,,4,1387,45,0
2023-12-31,2517,1,25,W,F,,0,Marketing 3,2022-02-27,2,,2,671,22,0
2023-12-31,2518,2,30,A,C,2023-01-24,0,Sales 2,2023-01-15,2,9,2,9,0,1
2023-12-31,2519,1,25,B,C,,0,IT 3,2022-10-01,2,,2,455,14,0
2023-12-31,2520,2,34,A,F,,1,Sales 2,2023-11-26,2,,2,34,1,0
2023-12-31,2521,2,34,T,I,,0,Legal,2023-01-29,5,,2,335,11,0
2023-12-31,2522,2,36,H,P,,0,IT 2,2023-05-02,2,,3,242,7,0
2023-12-31,2523,1,41,W,F,,0,IT 4,2020-04-24,2,,3,1345,44,0
2023-12-31,2524,1,64,W,P,,0,IT,2023-01-08,2,,5,356,11,0
2023-12-31,2525,2,40,O,F,,0,Marketing 2,2023-08-14,5,,3,138,4,0
2023-12-31,2526,4,45,A,P,,0,Sales 4,2022-12-03,5,,4,392,12,0
2023-12-31,2527,1,33,W,F,2020-06-15,0,Customer Support 2,2020-01-11,4,2,2,156,5,0
2023-12-31,2528,2,34,A,I,,0,Legal 2,2021-03-28,2,,2,1007,33,0
2023-12-31,2529,1,31,H,F,2022-06-05,0,Marketing,2021-09-22,5,7,2,255,8,0
2023-12-31,2530,1,40,H,P,,0,Marketing 3,2022-09-29,2,,3,457,15,0
2023-12-31,2531,2,39,O,F,2023-07-10,0,Marketing 4,2023-06-11,2,1,3,28,0,1
2023-12-31,2532,1,53,W,F,,0,HR,2023-08-09,2,,4,143,4,0
2023-12-31,2533,1,42,W,C,2021-07-15,0,IT 3,2020-09-30,2,9,3,287,9,0
2023-12-31,2534,2,38,H,F,,0,IT,2023-08-22,3,,3,130,4,0
2023-12-31,2535,2,52,B,I,,0,Legal 2,2023-07-09,2,,4,174,5,0
2023-12-31,2536,1,35,W,F,2023-12-31,0,IT 3,2023-08-21,2,5,3,131,4,0
2023-12-31,2537,2,58,A,P,,0,IT 4,2023-09-27,2,,5,94,3,0
2023-12-31,2538,2,45,W,F,,0,Legal 3,2023-09-18,2,,4,103,3,0
2023-12-31,2539,2,54,A,F,2023-12-31,1,Marketing 4,2023-12-26,2,4,4,4,0,1
2023-12-31,2540,1,29,W,F,,0,Legal 3,2023-09-07,2,,2,114,3,0
2023-12-31,2541,2,41,W,F,2019-11-19,0,Customer Support,2019-11-11,2,4,3,7,0,1
2023-12-31,2542,1,25,B,T,,0,IT 3,2020-08-15,2,,2,1232,40,0
2023-12-31,2543,1,36,H,F,2023-05-14,0,Finance,2023-04-23,2,6,3,20,0,1
2023-12-31,2544,1,38,W,T,,0,Legal 2,2022-12-04,3,,3,391,12,0
2023-12-31,2545,1,34,W,F,,0,Marketing,2022-12-20,1,,2,375,12,0
2023-12-31,2546,2,36,H,F,2023-12-31,1,Legal,2023-11-15,2,8,3,45,1,1
2023-12-31,2547,1,50,W,F,2023-08-05,0,Executive,2023-07-14,1,1,4,21,0,1
2023-12-31,2548,1,43,O,F,2021-12-15,0,Legal,2020-10-18,1,3,3,423,13,0
